,label,bertscore_precision,bertscore_recall,bertscore_f1,bleu,sts_score,sbertcosine
79,0,0.7173757553100586,0.5660718083381653,0.6412782073020935,0.5568789328428436,0.7357211589813233,0.72244316
80,1,0.19678349792957306,0.468223512172699,0.3301026225090027,0.0,0.7120141983032227,0.87780917
81,0,0.6084012389183044,0.6920875310897827,0.6505017280578613,0.4814400258132247,0.7550670623779296,0.6991867
82,1,0.6498691439628601,0.6870310306549072,0.6689279675483704,0.3619639480633263,0.9596716880798339,0.93600893
83,0,0.4552282989025116,0.32962971925735474,0.39267444610595703,0.1196280033683163,0.3558268308639526,0.82597786
84,0,0.41173696517944336,0.2990930378437042,0.35586118698120117,0.19116113796932452,0.6285592555999756,0.6324617
85,0,0.8063952922821045,0.6376504302024841,0.721215009689331,0.3375238003027681,0.789610767364502,0.9387243
86,1,0.6509286165237427,0.5157786011695862,0.5832014083862305,0.0,0.8412179946899414,0.7643651
87,1,0.6910625100135803,0.673191249370575,0.6826285123825073,0.0,0.8128442764282227,0.76215297
88,0,0.743649423122406,0.763988733291626,0.7542014122009277,0.33649324423301513,0.34498305320739747,0.60014313
89,1,0.8736075758934021,0.7651737332344055,0.8191722631454468,0.5716145903507069,0.7199678421020508,0.8505715
90,0,0.7169201374053955,0.7812221646308899,0.7492984533309937,0.26613685332453085,0.9071674346923828,0.9021778
91,1,0.659751832485199,0.5235884785652161,0.5914936661720276,0.0,0.6846136569976806,0.769471
92,1,0.7405739426612854,0.67554771900177,0.7083468437194824,0.2054425973474322,0.8435446739196777,0.79760003
93,0,0.5705674290657043,0.32505571842193604,0.44590866565704346,0.2587139636715935,0.6623392105102539,0.47983536
94,1,0.7457885146141052,0.7401993870735168,0.7434098124504089,0.40760335817792565,0.9251834869384765,0.8929407
95,0,0.4679766893386841,0.653994619846344,0.5601314902305603,0.0,0.2746520757675171,0.613215
96,0,0.4098157584667206,0.2692917585372925,0.3396891951560974,0.19755694527080006,0.259705114364624,0.5518763
97,1,0.8438360691070557,0.7075350284576416,0.7752353549003601,0.5804225545544763,0.9501614570617676,0.94395113
98,0,0.1449207067489624,0.5762473940849304,0.3528631925582886,0.0,0.4692386150360107,0.589985
99,1,0.8245351910591125,0.8855963349342346,0.8551414608955383,0.5108636942731495,0.9647323608398437,0.93168277
100,1,0.5875915884971619,0.4647708237171173,0.5262593626976013,0.2603649674752887,0.8934732437133789,0.78802305
101,1,0.6064676642417908,0.5971511006355286,0.602452278137207,0.2978808647663532,0.8129436492919921,0.80788493
102,1,0.8247050046920776,0.6835581660270691,0.7536543607711792,0.5371263034383182,0.8814253807067871,0.80170894
103,1,0.640106737613678,0.7160947918891907,0.6783686876296997,0.0,0.9587512016296387,0.8696376
104,1,0.8350093364715576,0.8461716175079346,0.8408443927764893,0.521293092410309,1.0525943756103515,0.9688964
105,0,0.30863824486732483,0.4941338300704956,0.400753378868103,0.14528679532351443,0.3639763355255127,0.84946644
106,1,0.5245015621185303,0.3800800144672394,0.4522111713886261,0.0,0.5612194061279296,0.61229855
107,1,0.7805373072624207,0.7793205380439758,0.7802863121032715,0.5218726192051975,0.9603440284729003,0.8874163
108,1,0.6836100816726685,0.4254879653453827,0.5522382855415344,0.3170669928057299,0.6892011642456055,0.41006643
109,1,0.6823082566261292,0.7659865617752075,0.7242882251739502,0.46606087123583245,0.9413027763366699,0.7995784
110,1,0.8078304529190063,0.5955908298492432,0.7001965641975403,0.626503125802676,0.7166071891784668,0.8567159
111,0,0.24008485674858093,-0.012230020016431808,0.11221368610858917,0.16872392264322725,0.4926520824432373,0.66371644
112,0,0.2891095280647278,0.35968390107154846,0.3252596855163574,0.19209534151258667,0.5726272583007812,0.45507562
113,1,0.7616701126098633,0.7430935502052307,0.7527686357498169,0.6420825513670064,0.8467871665954589,0.8508654
114,1,0.808237612247467,0.49681612849235535,0.6487525105476379,0.5611775191051965,0.9411616325378418,0.7638353
115,0,0.46818646788597107,0.6110142469406128,0.539421021938324,0.5183499255444525,0.6205820560455322,0.6919459
116,0,0.38423651456832886,0.47113361954689026,0.4282650351524353,0.0,0.68492751121521,0.6214871
117,0,0.32013261318206787,0.3150966167449951,0.3187219500541687,0.0,0.2150754451751709,0.42002523
118,0,0.634920060634613,0.6538605690002441,0.6449524760246277,0.0,0.8624508857727051,0.8745785
119,1,0.6522895097732544,0.47299596667289734,0.5618898868560791,0.2982617641223009,0.736729621887207,0.81706995
120,1,0.5037633776664734,0.5981118083000183,0.5512642860412598,0.3924259174695316,0.7967770576477051,0.63065684
121,0,0.3520188331604004,0.6796604990959167,0.5117168426513672,0.41882168504198275,0.7403154850006104,0.69253176
122,1,0.7658673524856567,0.6604437232017517,0.7131286263465881,0.37496361214826546,0.8728398323059082,0.8326992
123,1,0.4533247649669647,0.40921804308891296,0.4321042597293854,0.15752704249126126,0.670327091217041,0.5049954
124,1,0.6568174958229065,0.5946934223175049,0.6261893510818481,0.22800678858967457,0.9123787879943848,0.9196037
125,1,0.6319980621337891,0.5388774871826172,0.5857176780700684,0.29132051620115806,0.7735520362854004,0.8105744
126,1,0.8292149305343628,0.7099714875221252,0.769342839717865,0.5987194568618134,0.8739468574523925,0.87586224
127,1,0.8310996890068054,0.8800485134124756,0.855706512928009,0.6339235238006798,1.041201114654541,0.98692596
128,0,0.6993515491485596,0.6595024466514587,0.6798766851425171,0.5296074933406222,0.5845641136169434,0.73369426
129,1,0.603046178817749,0.7786198258399963,0.6899707913398743,0.2910624919304027,0.8538117408752441,0.8467556
130,0,0.534494936466217,0.5416421890258789,0.5388167500495911,0.24006129170533502,0.7614202976226807,0.8824841
131,1,0.7959968447685242,0.8891958594322205,0.8424784541130066,0.4186442056525884,1.0127156257629395,0.90244186
132,0,0.5026907920837402,0.5863674879074097,0.5449514985084534,0.3288580454955831,0.8944676399230957,0.9184301
133,0,0.4715368151664734,0.664128839969635,0.5668563842773438,0.0,0.5827054023742676,0.7501365
134,1,0.7657222747802734,0.7770348191261292,0.7717447280883789,0.3449651062777743,1.0162909507751465,0.9256165
135,0,0.3540896773338318,0.27908286452293396,0.3174276351928711,0.26235871097464514,0.22442686557769775,0.42183304
136,1,0.5307055711746216,0.5819565057754517,0.556933581829071,0.22718709780542312,0.7595858573913574,0.77988136
137,1,0.6001182198524475,0.5716433525085449,0.5865162014961243,0.0,0.657625675201416,0.6583915
138,1,0.7274081110954285,0.6585148572921753,0.6932488083839417,0.0,0.9280591011047363,0.7091036
139,1,0.6727167367935181,0.8157421350479126,0.7437484860420227,0.6280764587835497,0.7518848419189453,0.92563415
140,1,0.7865630388259888,0.7816516160964966,0.7844567894935608,0.4548919668514681,0.9258585929870605,0.9547745
141,1,0.8786644339561462,0.7777196168899536,0.82802814245224,0.6051475274955804,1.0464559555053712,0.9421991
142,1,0.43409639596939087,0.6717947125434875,0.5511067509651184,0.0,0.7273663997650146,0.7275816
143,1,0.7767313122749329,0.7136573195457458,0.7454320192337036,0.2992585889907152,0.8540191650390625,0.81998765
144,1,0.7099732160568237,0.6908901929855347,0.7009018063545227,0.36076605997271954,0.8718147277832031,0.7794474
145,1,0.9438663721084595,0.8322136998176575,0.8876852989196777,0.7088860233731976,0.9394225120544434,0.9736546
146,0,0.3351396918296814,0.37869659066200256,0.3578745722770691,0.2981792160679168,0.5838759899139404,0.51409674
147,1,0.7964262962341309,0.6619102358818054,0.7288087010383606,0.43256782596967264,0.8631669044494629,0.80511063
148,1,0.78522127866745,0.8303877711296082,0.8080289363861084,0.6200657885072483,0.8599345207214355,0.9432467
149,1,0.5123060345649719,0.592090368270874,0.5526373982429504,0.43748114312246444,0.9623726844787598,0.85527885
150,1,0.542530357837677,0.44211336970329285,0.49268072843551636,0.16497440012799217,0.6402732372283936,0.6466139
151,1,0.4840315878391266,0.6017817258834839,0.5430200695991516,0.0,0.8021729469299317,0.8683304
152,0,0.6895796060562134,0.5669670701026917,0.6282002925872803,0.2254681128080607,0.7815784931182861,0.8085985
153,0,0.3902265429496765,0.4560925364494324,0.4238957166671753,0.2819665911730608,0.4560115337371826,0.63038206
154,1,0.7097991704940796,0.7520080804824829,0.7312631607055664,0.5837235114488631,1.0398266792297364,0.9325285
155,1,0.8056835532188416,0.758589506149292,0.7823925614356995,0.42563286664951444,0.9653107643127441,0.8662957
156,1,0.5963412523269653,0.8878792524337769,0.7387979030609131,0.42973107368751445,0.9076077461242675,0.94181854
157,1,0.8288703560829163,0.7358032464981079,0.7823106050491333,0.6768142839068841,0.9038638114929199,0.86069524
158,0,0.4933564066886902,0.6110454201698303,0.5523008108139038,0.30789512797772584,0.6407790660858155,0.64625734
159,1,0.7702906131744385,0.5435636043548584,0.655185341835022,0.3863958857674753,0.7390636920928955,0.6624563
160,1,0.6713855862617493,0.7763340473175049,0.7238245010375977,0.0,0.9221629142761231,0.8106314
161,1,0.7502779364585876,0.7135515213012695,0.7322901487350464,0.5570062623047202,1.03493070602417,0.9230014
162,1,0.931889533996582,0.8959201574325562,0.9139891862869263,0.7271648621286583,1.0432547569274901,0.9964962
163,1,0.7395317554473877,0.646934986114502,0.6933498382568359,0.36620309290493913,0.5902880668640137,0.94326687
164,0,0.6881288290023804,0.9112523198127747,0.7978532910346985,0.47467913885027985,0.7736579895019531,0.942765
165,1,0.683247447013855,0.2686685025691986,0.46887195110321045,0.3826875877067796,0.6010501861572266,0.51158714
166,1,0.8778345584869385,0.7085703611373901,0.79228675365448,0.445603116345091,0.8955114364624024,0.94718504
167,0,0.7545781135559082,0.6517247557640076,0.7031631469726562,0.5189440747239383,0.8423430442810058,0.9136288
168,1,0.7352252006530762,0.721297025680542,0.7286939024925232,0.6153300668449327,0.7234481334686279,0.7264057
169,1,0.8306543231010437,0.7731661200523376,0.8020873069763184,0.662000219323683,0.7604089736938476,0.9083906
170,1,0.7921023964881897,0.7717713713645935,0.7822728157043457,0.6642718379939968,1.0302092552185058,0.9007962
171,1,0.4943801760673523,0.335173636674881,0.4145415127277374,0.0,0.9194598197937012,0.84681857
172,1,0.7691023349761963,0.6631001830101013,0.7160641551017761,0.3975205618000645,0.792279577255249,0.8971878
173,0,0.385276198387146,0.37823358178138733,0.38275694847106934,0.15833582748484795,0.7662993431091308,0.63749695
174,0,0.7866214513778687,0.7185429334640503,0.7527795433998108,0.6145473219150656,0.7293600082397461,0.88464093
175,0,0.4916909635066986,0.38179275393486023,0.4370933771133423,0.0,0.43804187774658204,0.67960703
176,1,0.6196762919425964,0.8044725060462952,0.7110365033149719,0.38833759001358187,0.8333386421203614,0.8624941
177,0,0.2484198957681656,0.31773537397384644,0.2840142548084259,0.0,0.2325270652770996,0.6142067
178,1,0.43828195333480835,0.4652331471443176,0.4526152014732361,0.0,0.6089645862579346,0.47622648
179,1,0.6547009944915771,0.6479434370994568,0.6518868207931519,0.3299895472527792,0.8263436317443847,0.7563462
180,0,0.4901570975780487,0.3799392282962799,0.4353989064693451,0.12883226422580793,0.3948152780532837,0.62819
181,0,0.3786996304988861,0.3512801229953766,0.36598527431488037,0.0,0.21259765625,0.41871956
182,0,0.8085343837738037,0.6925187110900879,0.7503388524055481,0.4728923771367138,0.7606121063232422,0.78729475
183,1,0.5698652267456055,0.4929530918598175,0.5318989753723145,0.0,0.7189674377441406,0.71807814
184,1,0.8300713300704956,0.8448367118835449,0.8377090096473694,0.6287889686741656,1.0496715545654296,0.9724547
185,1,0.437885046005249,0.5697636604309082,0.5038349628448486,0.21951524426618454,0.6760622024536133,0.6146803
186,0,0.6435108184814453,0.5869327187538147,0.6157018542289734,0.5546982822113035,0.7283395767211914,0.86447954
187,0,0.6322814226150513,0.8214993476867676,0.7257591485977173,0.6341088815264422,0.7858067512512207,0.7495904
188,0,0.5720397233963013,0.6124069094657898,0.5928130745887756,0.13599889117478053,0.8645266532897949,0.86194706
189,1,0.802574098110199,0.7170481085777283,0.7598788142204285,0.6144246566045058,0.8277277946472168,0.90032387
190,0,0.7816576361656189,0.5535924434661865,0.6658430695533752,0.2240856046974771,0.5776421546936035,0.8572591
191,0,0.5756105184555054,0.7396525144577026,0.6569900512695312,0.21292208271783394,0.4579737186431885,0.81832874
192,1,0.8747926354408264,0.7949916124343872,0.8348836898803711,0.6147936881782246,1.0179648399353027,0.92468077
193,1,0.9026164412498474,0.9398757219314575,0.9213151335716248,0.5741156866422447,1.0395946502685547,0.9503921
194,0,0.4152528643608093,0.3073482811450958,0.3617868721485138,0.30175536523105273,0.5122658729553222,0.49942914
195,1,0.6053119897842407,0.6527349948883057,0.6295260190963745,0.49793241214124845,0.7969687938690185,0.8198666
196,0,0.31083324551582336,0.3660951554775238,0.3393957018852234,0.0,0.19137191772460938,0.4341721
197,1,0.8453851342201233,0.7870338559150696,0.816359281539917,0.43185931067848676,1.0281968116760254,0.92612475
198,1,0.721900224685669,0.8626120686531067,0.7917333245277405,0.26234189765541815,0.775489616394043,0.6974828
199,0,0.37840035557746887,0.3806045949459076,0.38051047921180725,0.30277029197532096,0.6140110492706299,0.4919799
200,0,0.8130436539649963,0.6143912672996521,0.7124354243278503,0.5996607234428252,0.6834458351135254,0.79208887
201,1,0.6380298733711243,0.6958720088005066,0.6673440337181091,0.21034073194542408,0.8759178161621094,0.7503298
202,1,0.7865018844604492,0.7848269939422607,0.7860124707221985,0.39618675974573386,1.044652271270752,0.9494724
203,1,0.720294177532196,0.8501938581466675,0.7848590016365051,0.5351607207631776,0.9274758338928223,0.93416584
204,0,0.691828727722168,0.6348347663879395,0.6637329459190369,0.40085653059964527,0.830667781829834,0.82171834
205,0,0.6022191643714905,0.6700395345687866,0.6365157961845398,0.2215685433538475,0.43810338973999025,0.672068
206,1,0.3485336899757385,0.6702347993850708,0.505443274974823,0.18239350853723665,0.727333927154541,0.65918386
207,1,0.6678208112716675,0.6251360177993774,0.6469704508781433,0.195647514979229,0.6816177368164062,0.7385884
208,0,0.4959140121936798,0.5867480635643005,0.5417020916938782,0.0,0.5139403820037842,0.6527313
209,1,0.8650882840156555,0.8895913362503052,0.8775135278701782,0.5494911668430702,0.6861960411071777,0.82232416
210,0,0.3630748987197876,0.3853692412376404,0.3752158582210541,0.1702602472176709,0.5579512596130372,0.6679156
211,1,0.8348175883293152,0.7757911086082458,0.8054681420326233,0.6215682353310176,0.8674372673034668,0.9837291
212,1,0.4771808981895447,0.5472522974014282,0.5127858519554138,0.17694975149532557,0.44893522262573243,0.59911644
213,0,0.6587224006652832,0.5603446960449219,0.6097302436828613,0.0,0.40618896484375,0.5691121
214,1,0.450283944606781,0.36414438486099243,0.40782859921455383,0.2984745896009823,0.7207348346710205,0.75374854
215,0,0.7320725917816162,0.6555623412132263,0.6940540075302124,0.39907383165035254,0.7519658088684082,0.8630177
216,1,0.766014814376831,0.6323215365409851,0.6988623142242432,0.45385848654292776,0.7444942474365235,0.72110426
217,1,0.8120386600494385,0.7109339833259583,0.7614238858222961,0.569133064616542,1.041195774078369,0.96167064
218,1,0.6429703235626221,0.5615473389625549,0.6026045083999634,0.3675511360480392,0.8192760467529296,0.74563134
219,1,0.7686622738838196,0.7271550893783569,0.7482414245605469,0.49280649192777154,0.7909632205963135,0.9150567
220,1,0.7913913726806641,0.5065262317657471,0.6458961367607117,0.3186649192188758,0.7690563201904297,0.8871298
221,0,0.3864092528820038,0.34852319955825806,0.36842527985572815,0.21314568971111159,0.3218870162963867,0.68358594
222,1,0.7023109793663025,0.6602887511253357,0.681738555431366,0.5255188957668249,0.5214015960693359,0.82486284
223,0,0.7220346331596375,0.8885361552238464,0.8043994903564453,0.5541681090937891,1.0325608253479004,0.9482081
224,1,0.46427011489868164,0.6174927353858948,0.5405606627464294,0.0,0.6638976097106933,0.75638366
225,1,0.6926770210266113,0.6749559640884399,0.6843162775039673,0.2974637009397448,0.8914655685424805,0.9169326
226,1,0.6003265976905823,0.6189900636672974,0.6102769374847412,0.0,0.8611635208129883,0.8013112
227,0,0.3661772906780243,0.42775958776474,0.3977719843387604,0.1845895819969781,0.7674722671508789,0.85351944
228,0,0.6138193011283875,0.7254377603530884,0.6696127653121948,0.6093228271290612,0.7039922714233399,0.7117676
229,0,0.42434635758399963,0.707578182220459,0.563033401966095,0.26608125176434144,0.7617846488952636,0.7795911
230,1,0.9183363318443298,0.9146912097930908,0.916648805141449,0.6543503796047173,1.0508822441101073,0.9891621
231,1,0.4673027992248535,0.4546040892601013,0.4618210792541504,0.0,0.6841825485229492,0.5997747
232,1,0.5259296298027039,0.4882040023803711,0.5078017115592957,0.0,0.5439036369323731,0.49741435
233,1,0.6093178391456604,0.6528425216674805,0.6315955519676208,0.0,1.018085765838623,0.9730777
234,0,0.40890201926231384,0.47563403844833374,0.4429689347743988,0.39696685122270786,0.5515179634094238,0.74246466
235,1,0.6173790693283081,0.6807153224945068,0.6494390964508057,0.0,0.6327015876770019,0.64455783
236,0,0.7823085188865662,0.6614949703216553,0.721707284450531,0.4126954489355436,0.8674952507019043,0.94650877
237,1,0.75077885389328,0.773248553276062,0.7623788714408875,0.3939835969086694,1.0179691314697266,0.9729746
238,0,0.4280267655849457,0.46593281626701355,0.447812557220459,0.0,0.2666011810302734,0.57948804
239,0,0.6194927096366882,0.8240107893943787,0.7203617691993713,0.32330201259893476,0.7928187370300293,0.8163296
240,1,0.9348822236061096,0.8569786548614502,0.8958380818367004,0.6676111963708476,0.8293572425842285,0.97541183
241,0,0.6939780712127686,0.4847109615802765,0.5880287885665894,0.1665262071675369,0.5573369026184082,0.6560068
242,1,0.5102832913398743,0.4059910178184509,0.4585115909576416,0.0,0.6258637428283691,0.7828206
243,1,0.6565783619880676,0.7609643936157227,0.7087646126747131,0.3958797569892602,0.8416311264038085,0.8523284
244,0,0.40934598445892334,0.4491185247898102,0.4300866425037384,0.0,0.49177942276000974,0.34189942
245,1,0.8819150328636169,0.9340155720710754,0.9079998731613159,0.5935757169130339,1.0311999320983887,0.93017673
246,1,0.8511339426040649,0.815406084060669,0.8334851861000061,0.6160075734603387,0.8234316825866699,0.9182223
247,1,0.5863319039344788,0.49648964405059814,0.5417861342430115,0.0,0.6817668437957763,0.5793899
248,1,0.745097279548645,0.9116594791412354,0.8274588584899902,0.665919709329876,0.9073021888732911,0.88843894
249,0,0.38916388154029846,0.43723973631858826,0.4140484929084778,0.1619557012853241,0.745471715927124,0.5213851
250,1,0.8424593210220337,0.7631500363349915,0.8028501868247986,0.48467394865984104,1.0030935287475586,0.8609823
251,0,0.85863196849823,0.6057069897651672,0.7297823429107666,0.4751702120966235,0.7160032272338868,0.777293
252,0,0.39293166995048523,0.46385183930397034,0.4290875494480133,0.3023266713085592,0.4701839923858643,0.68156606
253,0,0.49413466453552246,0.243525430560112,0.3668946623802185,0.0,0.637579345703125,0.790819
254,1,0.49331679940223694,0.5836883783340454,0.5388817191123962,0.3340392563357978,0.6858776569366455,0.62404025
255,1,0.8476880788803101,0.6524792313575745,0.7488132119178772,0.3738593651740637,0.8162604331970215,0.8593048
256,1,0.7083176374435425,0.6872963309288025,0.6982778310775757,0.5406302996195803,0.9863018035888672,0.8396985
257,1,0.9344170689582825,0.7595261335372925,0.8458963632583618,0.5441971127811961,0.9000126838684082,0.89853966
258,1,0.5235807299613953,0.581076443195343,0.5529068112373352,0.0,0.9835798263549804,0.8555498
259,1,0.7811585068702698,0.7618848085403442,0.7718760967254639,0.6883729093622276,0.932990837097168,0.9070593
